Customer ID,Recency,Frequency,Monetary,distinct_products,tenure_days,avg_order_value,purchase_interval_std,is_uk,churned,cluster,churn_probability,predicted_clv_6m,predicted_purchases_6m,frequency,recency,T,expected_value_at_risk
13578,289,1,147.66,9,289,147.66,0.0,1,1,0,0.8502780747240145,45.96668014158487,0.3222127053344232,0.0,0.0,290.0,39.084460292241374
14119,256,2,183.37,11,598,91.685,0.0,1,1,0,0.8275009856096226,47.17874253241181,0.37706331768702267,1.0,343.0,599.0,39.0404559453934
14569,333,3,369.94,21,484,123.31333333333332,49.49747468305833,1,0,0,0.7196709696802027,54.2252080593338,0.5598135959524476,2.0,151.0,484.0,39.0243080651715
15659,267,2,226.04,8,533,113.02,0.0,1,0,0,0.7628338937161314,51.129391141227586,0.40638680212956085,1.0,267.0,534.0,39.00323252759772
17993,497,1,225.99,60,497,225.99,0.0,1,1,0,0.8726945569066857,44.68634733259162,0.20468210702080197,0.0,0.0,498.0,38.99753208519431
12855,253,4,450.79,65,282,112.6975,10.692676621563626,1,1,2,0.599406027080993,64.9476210116738,0.5553903078802763,2.0,30.0,283.0,38.92999547896942
14746,286,4,593.5,7,304,148.375,4.932882862316247,1,1,2,0.6651105605556022,58.49100238450589,0.36656818071710645,2.0,17.0,304.0,38.902983383417784
14139,370,3,670.98,29,423,223.66,14.142135623730953,1,0,2,0.7368833810667018,52.774822227639845,0.32170355408413986,2.0,52.0,423.0,38.888889438297376
16724,285,1,147.35,17,285,147.35,0.0,1,1,0,0.8357794541300906,46.51302366778188,0.32672749075632024,0.0,0.0,285.0,38.874629530998725
12858,263,1,142.27,36,263,142.27,0.0,1,1,0,0.8142462338095283,47.71880267405948,0.3471621378292441,0.0,0.0,264.0,38.85485535925298
14483,162,2,257.1,13,617,128.55,0.0,1,1,0,0.6980588752801435,55.62110824024079,0.3841108874515071,1.0,455.0,617.0,38.82680826001761
17136,542,1,231.68,14,542,231.68,0.0,1,1,0,0.9142338592018279,42.46278194822072,0.18972236138095988,0.0,0.0,543.0,38.820913012967544
12943,438,2,491.5,22,486,245.75,0.0,1,1,0,0.8103296258898808,47.887609942652055,0.25577504656802885,1.0,47.0,486.0,38.80474904958977
15459,297,2,202.83,6,377,101.415,0.0,1,1,0,0.7710034863707219,50.245307646865356,0.4425055093924159,1.0,80.0,378.0,38.73930736950268
13701,327,1,161.0,9,327,161.0,0.0,1,1,0,0.8513257568725923,45.47035159670289,0.29232941935646106,0.0,0.0,327.0,38.710081488325976
13009,553,1,234.0,4,553,234.0,0.0,1,1,0,0.9160318048838271,42.202541451134955,0.1866905207587861,0.0,0.0,553.0,38.65887021616768
18107,322,1,163.88,38,322,163.88,0.0,1,1,0,0.8259863707205789,46.752475488537826,0.29528947607143463,0.0,0.0,323.0,38.61690755098018
16908,602,1,252.59,20,602,252.59,0.0,1,1,0,0.9150023545478811,42.18457949385902,0.17287859314358328,0.0,0.0,603.0,38.598989562493266
13841,133,1,85.0,1,133,85.0,0.0,1,1,0,0.824337170103976,46.812282472487844,0.5699645883142851,0.0,0.0,133.0,38.589104459478584
15083,137,1,88.2,5,137,88.2,0.0,1,1,0,0.8097775406024347,47.638521503695195,0.5589833260798693,0.0,0.0,137.0,38.57660478119849
18020,424,1,189.48,12,424,189.48,0.0,1,1,0,0.8957319317944926,43.05171177235332,0.23518661640652264,0.0,0.0,424.0,38.56279295290974
16495,156,2,246.51,32,156,123.255,0.0,1,0,0,0.6344580912376586,60.72481302110604,0.5098950970210782,0.0,0.0,157.0,38.52734896013465
13747,254,2,169.79999999999998,4,305,84.89999999999999,0.0,1,1,0,0.8412247497763122,45.768890469040954,0.515357336825453,1.0,51.0,305.0,38.50192343235842
15107,191,9,824.35,32,332,91.59444444444443,17.75226343717491,1,1,2,0.5318555744085921,72.35717966088903,0.7844041884948848,8.0,140.0,332.0,38.483569351127834
14074,503,1,219.4,6,503,219.4,0.0,1,1,0,0.8954139883347629,42.93180728607942,0.20255240809075345,0.0,0.0,504.0,38.44174078844781
13780,51,2,481.74,43,287,240.87,0.0,1,0,3,0.4330024380541733,88.46641502326518,0.749016268313941,1.0,237.0,288.0,38.306173390986174
16778,154,1,93.18,5,154,93.18,0.0,1,0,0,0.8263831636836576,46.314211058794676,0.5144104916975782,0.0,0.0,155.0,38.27328425827939
15545,251,1,135.32999999999998,31,251,135.32999999999998,0.0,1,0,0,0.8127464126761083,47.07426791890517,0.3600331471083396,0.0,0.0,252.0,38.259442380444185
15702,356,2,127.52,30,562,63.76,0.0,0,1,0,0.8865059870640741,43.14862284931907,0.3568513916045463,1.0,206.0,563.0,38.25151248949106
15503,243,2,257.3,112,607,128.65,0.0,1,1,0,0.6843250843082113,55.88942520843554,0.3759990661072851,1.0,364.0,607.0,38.24653561770012
14617,283,2,190.47000000000003,7,296,95.235,0.0,1,1,0,0.7999604175731155,47.8075637329819,0.40705538891320586,1.0,13.0,296.0,38.24415864698953
17390,301,1,149.3,12,301,149.3,0.0,1,1,0,0.846948732142829,45.10589551334279,0.3127075092904982,0.0,0.0,301.0,38.20238101719259
14563,390,2,637.54,95,472,318.77,0.0,1,1,0,0.7493026230827423,50.92686733980301,0.32941565150998037,1.0,83.0,473.0,38.15963528310124
16913,170,3,423.91,18,532,141.3033333333333,255.26554800834364,1,1,0,0.723632955589974,52.692026929199216,0.43274278285324397,1.0,361.0,532.0,38.12968718280293
14371,175,1,100.5,4,175,100.5,0.0,1,1,0,0.8325162106679643,45.70355543777424,0.4706645446071182,0.0,0.0,176.0,38.04895078710905
17643,253,2,439.7,30,385,219.85,0.0,1,1,0,0.6934202227338438,54.74796469009595,0.4968656326602533,1.0,132.0,386.0,37.96334586963095
14674,389,1,173.66,14,389,173.66,0.0,1,1,0,0.8957696309638293,42.35921661281233,0.25248110944990493,0.0,0.0,390.0,37.94409983317581
14318,340,1,158.02,9,340,158.02,0.0,1,1,0,0.8794447342266105,43.11589791303967,0.28242170817462026,0.0,0.0,341.0,37.918049381074844
13454,521,1,219.87,23,521,219.87,0.0,1,1,0,0.9069143718482492,41.721347426173196,0.19642149017560542,0.0,0.0,522.0,37.83768959367043
15487,560,1,231.32,14,560,231.32,0.0,1,1,0,0.9158253991263163,41.25763189097867,0.1846253133489441,0.0,0.0,560.0,37.78478719356218
13480,297,2,627.82,40,560,313.91,0.0,1,1,0,0.6929328513643841,54.33732841690517,0.3835482720673656,1.0,263.0,560.0,37.65211991544908
15102,411,2,554.67,26,427,277.335,0.0,1,1,0,0.7830111740279354,48.03282736693087,0.23443572759992745,1.0,16.0,427.0,37.61024054846168
16371,329,1,157.2,11,329,157.2,0.0,1,1,0,0.8508530642569077,44.17569288161159,0.2908715854809139,0.0,0.0,329.0,37.58702365399128
13250,341,2,253.09,17,382,126.545,0.0,1,1,0,0.8200582898501887,45.73803875331935,0.3568899369425507,1.0,42.0,383.0,37.50785784114873
17826,254,1,133.34,33,254,133.34,0.0,1,1,0,0.8158772270598433,45.95597433814547,0.3567264626496648,0.0,0.0,255.0,37.49443290983944
15748,329,2,370.9500000000001,16,329,185.475,0.0,1,0,0,0.7205712089022204,51.991755434510324,0.2901481201427587,0.0,0.0,330.0,37.46376206639369
15350,253,2,547.6,26,263,273.8,0.0,1,1,0,0.6497504153427641,57.6585869500135,0.4652632450344361,1.0,10.0,264.0,37.46369081884815
15112,491,1,209.4,7,491,209.4,0.0,1,1,0,0.8944928935289602,41.84596166861493,0.2068571276361727,0.0,0.0,492.0,37.43091533546133
13651,262,1,130.65,8,262,130.65,0.0,1,0,0,0.8485095273713196,44.084027619281144,0.349242820111238,0.0,0.0,262.0,37.40571743986044
14648,296,15,4362.97,286,609,290.86466666666666,21.319778775422765,1,1,2,0.4737866588622012,78.79297427216142,0.2340336171556257,12.0,313.0,610.0,37.33106002222274
16542,281,1,137.7,9,281,137.7,0.0,1,0,0,0.8508416091138278,43.83549196296312,0.3294977793839504,0.0,0.0,282.0,37.2970605180638
14736,365,2,372.05,70,365,186.025,0.0,1,1,0,0.7792287570982485,47.860563179873374,0.2663075614733119,0.0,0.0,366.0,37.294327160674925
17217,114,2,210.1,27,499,105.05,0.0,1,1,0,0.6556141779616989,56.78029950019507,0.46609150684917194,1.0,385.0,500.0,37.22596938123945
17371,241,4,329.11,62,612,82.2775,131.67130793507496,1,0,0,0.6759082291757181,55.03643512789387,0.6088069548434253,2.0,370.0,612.0,37.19957940743903
18047,261,2,326.09,74,261,163.045,0.0,1,1,0,0.6761354545666602,55.014774459898156,0.349242820111238,0.0,0.0,262.0,37.19743953732553
14303,287,2,277.94,21,315,138.97,0.0,1,1,0,0.7100728153746724,52.351862372483964,0.42348452753581456,1.0,27.0,315.0,37.17363430493706
17200,267,4,280.39,25,532,70.0975,152.4204710660612,1,1,0,0.7386965970974065,50.25211733196191,0.4065583386055593,1.0,265.0,533.0,37.12106807005987
17660,21,2,342.22,75,617,171.11,0.0,1,1,3,0.5036983703761473,73.67291073106428,0.39743690369296897,1.0,596.0,618.0,37.10892507610445
13714,345,1,161.35,30,345,161.35,0.0,1,1,0,0.8512818852008047,43.497939327880566,0.2790443977845932,0.0,0.0,346.0,37.029007793388395
14436,434,1,182.64,2,434,182.64,0.0,1,0,0,0.9055396470933722,40.67807662439406,0.23054269737321345,0.0,0.0,434.0,36.83561115089095
13003,31,2,89.05000000000001,4,95,44.525000000000006,0.0,1,0,3,0.5664641673754042,64.99126506493445,1.6045211657353875,1.0,63.0,95.0,36.815222851682286
16148,176,2,386.62,9,317,193.31,0.0,1,1,0,0.6855635924210018,53.68742508745038,0.6270819505116757,1.0,140.0,317.0,36.8061440107859
15504,401,3,349.87,33,546,116.62333333333332,18.384776310850235,1,0,0,0.8100179156542188,45.41488599665187,0.4381083831251628,2.0,145.0,546.0,36.786871294681916
15256,29,2,170.4,6,442,85.2,0.0,1,1,3,0.6456295741911146,56.976726288315014,0.5316709188100545,1.0,413.0,442.0,36.7858595323285
15395,206,1,107.45,7,206,107.45,0.0,1,1,0,0.8428980785790454,43.57416092001496,0.4197218006940341,0.0,0.0,206.0,36.728576515174744
12387,295,1,139.94,9,295,139.94,0.0,0,1,0,0.8566355984798394,42.852784215699515,0.31695740095984376,0.0,0.0,296.0,36.70922045314317
12559,191,2,555.61,21,200,277.805,0.0,0,1,0,0.6500100957365401,56.44339790775819,0.6646710497675872,1.0,9.0,200.0,36.68877847771753
15890,275,5,405.65,10,485,81.13,99.8878537827965,1,1,2,0.7352692556370459,49.895741818828014,0.6679193955049232,2.0,210.0,485.0,36.6868049465879
13724,517,1,213.01,39,517,213.01,0.0,1,1,0,0.9013898350237962,40.69337418889922,0.1977515846387073,0.0,0.0,518.0,36.680593846693476
16339,164,1,94.05,17,164,94.05,0.0,1,1,0,0.8193329482961454,44.76443100781212,0.4926030671199993,0.0,0.0,165.0,36.6769732364301
15397,170,1,94.0,6,170,94.0,0.0,1,1,0,0.8371017471204789,43.81204283464997,0.4823815377116597,0.0,0.0,170.0,36.67513760180275
17219,297,1,144.9,24,297,144.9,0.0,1,0,0,0.8284911043681875,44.25134157058068,0.31609818198505724,0.0,0.0,297.0,36.66184284758427
17294,549,2,467.79,17,549,233.895,0.0,1,1,0,0.8619795499291101,42.386835330111396,0.18758983772774981,0.0,0.0,550.0,36.53658524076872
14351,45,1,51.0,1,45,51.0,0.0,1,1,0,0.7353257432635908,49.626340019522694,1.0068782661694797,0.0,0.0,45.0,36.49152536030721
17539,498,4,1174.79,132,607,293.6975,30.924639582917266,1,1,2,0.7636102774565777,47.78484835577633,0.17887191755940987,3.0,109.0,607.0,36.48900131117486
12542,364,2,481.88,39,520,240.94,0.0,0,1,0,0.8068507057215727,45.21639617462807,0.360812645088023,1.0,156.0,521.0,36.48288116368488
17767,290,1,141.85,18,290,141.85,0.0,1,0,0,0.8274539047103081,44.03630447676113,0.3213247198440661,0.0,0.0,291.0,36.43801208830802
18028,463,1,192.05,4,463,192.05,0.0,1,1,0,0.9016743514135328,40.381737018081054,0.21765126549845742,0.0,0.0,464.0,36.41117653473008
17089,266,1,128.45,4,266,128.45,0.0,1,1,0,0.8516354442457493,42.701769937199636,0.3440873250985251,0.0,0.0,267.0,36.366340810546795
13646,280,2,326.25,58,280,163.125,0.0,1,1,0,0.6962533049505395,52.22457255496997,0.3313709601549033,0.0,0.0,280.0,36.36153124102708
13792,167,2,263.0,14,303,131.5,0.0,1,0,0,0.6631369545532134,54.80405650231312,0.6528964922292179,1.0,135.0,303.0,36.342595126106154
13917,72,1,65.38,5,72,65.38,0.0,1,0,0,0.705632794564241,51.467351634836916,0.8146112295039764,0.0,0.0,72.0,36.31705116291043
16280,605,1,238.05,16,605,238.05,0.0,1,1,0,0.9168148696759735,39.58057766067222,0.17211464329849854,0.0,0.0,606.0,36.288062149668946
15923,253,1,127.08,21,253,127.08,0.0,1,1,0,0.8232050791737646,44.06832774974361,0.3589241069021522,0.0,0.0,253.0,36.2772712342831
14169,311,2,618.51,50,324,309.255,0.0,1,1,0,0.6645927563552272,54.57983016070534,0.3574183694999432,1.0,14.0,325.0,36.27335976790332
18011,253,2,409.79,63,447,204.895,0.0,1,1,0,0.7060741479527981,51.29632031921969,0.4605013033138496,1.0,194.0,448.0,36.219005662506845
14654,618,1,246.86,27,618,246.86,0.0,1,1,0,0.8991558504014247,40.27413315344581,0.16888082171171415,0.0,0.0,619.0,36.212722444766776
17559,393,1,167.62,12,393,167.62,0.0,1,1,0,0.8913490448004687,40.622290982460385,0.2508532834812125,0.0,0.0,393.0,36.208640264822755
14822,365,1,157.70000000000002,9,365,157.70000000000002,0.0,1,1,0,0.8902276563780197,40.57309938699653,0.2663075614733119,0.0,0.0,366.0,36.11929517927839
12506,113,1,73.5,23,113,73.5,0.0,0,1,0,0.802596941109857,44.89291518518432,0.632099594960479,0.0,0.0,113.0,36.03091640513318
16973,266,1,127.0,6,266,127.0,0.0,1,1,0,0.8519780874791243,42.21973360859754,0.3440873250985251,0.0,0.0,267.0,35.97028789373103
17938,300,1,144.29,29,300,144.29,0.0,1,1,0,0.825129173917429,43.592295134763766,0.3127075092904982,0.0,0.0,301.0,35.96927447371239
16462,66,2,68.0,1,164,34.0,0.0,1,0,0,0.7307259711334892,49.205061225457385,1.108271530824283,1.0,98.0,164.0,35.95541614865515
18002,256,4,224.37,52,612,56.0925,28.478061731796284,1,1,0,0.693629167812129,51.71868694032011,0.8146199427593082,3.0,356.0,612.0,35.873589782750265
15954,469,1,190.75,20,469,190.75,0.0,1,1,0,0.9027008495943964,39.66477884702471,0.21524431555445708,0.0,0.0,470.0,35.80542956418305
18234,432,1,179.6,30,432,179.6,0.0,1,1,0,0.8910579552137744,40.15961488511753,0.23145672765382633,0.0,0.0,432.0,35.78454432170548
18068,169,1,89.69999999999999,1,169,89.69999999999999,0.0,1,1,0,0.8546116744336447,41.80787491774577,0.4823815377116597,0.0,0.0,170.0,35.72949798796709
17273,304,1,141.12,12,304,141.12,0.0,1,1,0,0.8468020401100161,42.18205754047449,0.30938898817295973,0.0,0.0,305.0,35.71985238131189
12665,205,3,304.45,13,549,101.48333333333332,112.42997820866104,0,1,0,0.7234387874447314,49.3695832682179,0.6773769756016366,2.0,345.0,550.0,35.71587145621126
15893,362,1,152.64,1,362,152.64,0.0,1,1,0,0.8979418634008328,39.63309939125343,0.26876086140752237,0.0,0.0,362.0,35.58821911973252
15773,289,1,138.84,37,289,138.84,0.0,1,0,0,0.8224786268747439,43.221006845846155,0.3222127053344232,0.0,0.0,290.0,35.54835436271545
14393,98,1,67.95,5,98,67.95,0.0,1,1,0,0.7905631245458867,44.93743572077401,0.6843910494074574,0.0,0.0,99.0,35.525879592495045
16876,284,1,136.01,32,284,136.01,0.0,1,1,0,0.8249282207498653,43.054080669877706,0.3276457154439258,0.0,0.0,284.0,35.516526163023386
13114,611,1,234.38,16,611,234.38,0.0,1,1,0,0.9172723021352326,38.685418053935905,0.17085630235929647,0.0,0.0,611.0,35.485062477397676
17960,51,3,135.08,37,522,45.02666666666667,164.75588001646557,1,1,3,0.7094515020340252,49.94841595682533,0.7586134663965851,2.0,470.0,522.0,35.43597872479
15714,333,3,453.93,14,436,151.31,64.34671708797582,1,0,0,0.7223891760585014,48.95055155113763,0.5136076339287571,2.0,102.0,436.0,35.36134860263551
17766,261,2,299.61,21,261,149.805,0.0,1,1,0,0.6994194409236325,50.547323057837055,0.349242820111238,0.0,0.0,262.0,35.35378043329863
16884,437,2,621.13,39,451,310.565,0.0,1,0,0,0.7772562551063422,45.45147986935814,0.20757913970773875,1.0,14.0,451.0,35.32744703229861
12837,53,2,650.66,83,449,325.33,0.0,1,1,3,0.48386855686519237,72.75407052415588,0.5198949130128507,1.0,396.0,450.0,35.20340711059173
15689,242,2,370.43,19,498,185.215,0.0,1,0,0,0.7213554030461825,48.80036300797051,0.4353968909689863,1.0,256.0,498.0,35.20240552641458
16267,471,1,186.66,7,471,186.66,0.0,1,1,0,0.9098977220668338,38.671728644112974,0.21445380241247725,0.0,0.0,472.0,35.187317801665124
13073,291,2,412.08,25,318,206.04,0.0,1,1,0,0.7100989520569189,49.55069363593306,0.41434158675330546,1.0,26.0,318.0,35.185895624569504
17786,197,1,103.35,24,197,103.35,0.0,1,0,0,0.8149536451912702,43.156955271048126,0.432191675226131,0.0,0.0,198.0,35.17091801349727
13619,425,2,224.94,39,554,112.47,0.0,1,1,0,0.8521732237447902,41.266539591919184,0.31090769206419827,1.0,130.0,555.0,35.16624007683779
13257,316,1,141.75,7,316,141.75,0.0,1,1,0,0.8562533090648686,41.06296099876191,0.29984397182394745,0.0,0.0,317.0,35.16029623519153
14941,459,1,182.1,7,459,182.1,0.0,1,1,0,0.9086509279048857,38.64980971106295,0.2196986267290058,0.0,0.0,459.0,35.11918545730461
14376,563,1,215.46,17,563,215.46,0.0,1,1,0,0.9196448492493025,38.18746510548875,0.18346560292566616,0.0,0.0,564.0,35.1189055901502
17577,525,2,348.75,20,549,174.375,0.0,1,1,0,0.8905255509209339,39.39678303146128,0.16315193607622194,1.0,23.0,549.0,35.08384191360456
14330,504,1,200.63,13,504,200.63,0.0,1,1,0,0.8918272008805675,39.25892659893397,0.20255240809075345,0.0,0.0,504.0,35.01217861830294
13508,124,2,287.05,27,523,143.525,0.0,1,1,0,0.6556621794693737,53.39951815664864,0.4473916143121914,1.0,399.0,523.0,35.012044457202634
14473,162,1,85.0,1,162,85.0,0.0,1,0,0,0.8564469277768797,40.80292992160349,0.4968146258685863,0.0,0.0,163.0,34.94554397565263
17922,423,1,170.4,8,423,170.4,0.0,1,1,0,0.9022952423234974,38.716548902306336,0.23518661640652264,0.0,0.0,424.0,34.933757873736035
16865,282,1,130.95,15,282,130.95,0.0,1,1,0,0.8369485572894412,41.68669333732768,0.3294977793839504,0.0,0.0,282.0,34.88961784684376
15430,348,2,954.75,36,408,477.375,0.0,1,1,0,0.7576856694869981,46.016775851488376,0.36461009346973494,1.0,61.0,409.0,34.866251618668095
17066,606,1,228.34,17,606,228.34,0.0,1,1,0,0.9181096620230921,37.91024769168187,0.1718614930181278,0.0,0.0,607.0,34.80576469542174
17151,615,1,231.90000000000003,4,615,231.90000000000003,0.0,1,1,0,0.9158626553214594,37.9982468357385,0.1696162450981042,0.0,0.0,616.0,34.80117524453971
16443,401,1,162.24,1,401,162.24,0.0,1,1,0,0.9003097168384159,38.65381513048194,0.24661347823479407,0.0,0.0,401.0,34.80040535484867
13653,368,1,152.2,9,368,152.2,0.0,1,1,0,0.8926468514366911,38.980124391560594,0.26509766431192255,0.0,0.0,368.0,34.79548530673713
15295,534,1,207.04,50,534,207.04,0.0,1,1,0,0.9049815532379726,38.446285861529816,0.1922197542948169,0.0,0.0,535.0,34.79317949519836
15761,323,1,143.05,5,323,143.05,0.0,1,1,0,0.8523324423628428,40.80999279128226,0.29528947607143463,0.0,0.0,323.0,34.783680828603615
14677,473,1,184.91,14,473,184.91,0.0,1,1,0,0.9093559948177817,38.238940075535226,0.2140607223911446,0.0,0.0,473.0,34.77280939316588
14596,507,1,197.22,50,507,197.22,0.0,1,1,0,0.9035236641368813,38.39190856923786,0.20150411337310742,0.0,0.0,507.0,34.687997903685925
16921,322,2,251.03,28,480,125.515,0.0,1,0,0,0.733499535604738,47.23678555741436,0.4006594018518894,1.0,158.0,481.0,34.648160269824025
17285,508,2,407.94,41,543,203.97,0.0,1,1,0,0.8730227444539236,39.67381756393711,0.18984359887767066,1.0,35.0,544.0,34.63614509263265
13710,304,2,329.04,7,492,164.52,0.0,1,0,0,0.7715945655701949,44.878698026869266,0.409153813077259,1.0,189.0,493.0,34.62815950739815
17680,263,2,228.05,9,391,114.025,0.0,1,0,0,0.7447944819812529,46.46916824783426,0.48398008137227044,1.0,128.0,392.0,34.609980093245404
15558,519,1,200.68,23,519,200.68,0.0,1,1,0,0.9049950415591096,38.20846957758621,0.19708429048781298,0.0,0.0,520.0,34.5784755132776
13195,294,1,136.73,43,294,136.73,0.0,1,1,0,0.8235526888987131,41.98395358324772,0.31782131618062903,0.0,0.0,295.0,34.57599786408242
17850,252,155,50855.27,100,615,328.0985161290323,10.766569655852146,1,1,1,0.4987692026331403,69.26628785183559,0.03246948622488089,22.0,362.0,615.0,34.547891161217606
12416,537,1,202.56,11,537,202.56,0.0,0,1,0,0.9198231184846571,37.49097763448161,0.1915892550809127,0.0,0.0,537.0,34.48506796278741
12638,520,1,199.7,9,520,199.7,0.0,0,0,0,0.9064063136571655,38.02188247281226,0.19708429048781298,0.0,0.0,520.0,34.46327433048775
14602,536,1,205.36,31,536,205.36,0.0,1,1,0,0.9059826803538887,38.00921784664861,0.1915892550809127,0.0,0.0,537.0,34.435693062861574
17221,472,3,642.14,58,487,214.04666666666665,10.606601717798211,1,0,0,0.7540292170309219,45.57279400912476,0.1850315837910112,1.0,16.0,488.0,34.36321818461183
12848,556,1,208.0,16,556,208.0,0.0,1,1,0,0.9192775510421002,37.33436611212022,0.18579979506032468,0.0,0.0,556.0,34.32064464925905
17776,267,2,328.56,74,603,164.28,0.0,1,1,0,0.7150199518019015,47.99465447298662,0.37222659078227927,1.0,337.0,604.0,34.317135528023805
13682,67,1,59.5,3,67,59.5,0.0,1,1,0,0.711770846388069,48.200147979118675,0.8382839262597914,0.0,0.0,68.0,34.30746012312747
12959,364,1,149.95,8,364,149.95,0.0,1,1,0,0.8871498355902606,38.667431521745165,0.26691666940900344,0.0,0.0,365.0,34.30380551721388
12467,303,1,132.8,9,303,132.8,0.0,0,1,0,0.8617348239517942,39.80074424722405,0.31021198079323137,0.0,0.0,304.0,34.29768733703201
15662,541,2,283.73,12,618,141.865,0.0,1,1,0,0.8824592868457458,38.861771913456025,0.2106069889549569,1.0,77.0,619.0,34.29393152831044
16296,506,4,1313.67,56,602,328.4175,18.77054430040145,1,1,2,0.7849985110428528,43.686031539136756,0.14253224941100076,3.0,95.0,602.0,34.29346971159346
16368,316,1,141.53,20,316,141.53,0.0,1,0,0,0.8340599723025258,41.104919549569914,0.3006167824615365,0.0,0.0,316.0,34.283968061011834
14760,177,1,89.2,5,177,89.2,0.0,1,1,0,0.8497563892561807,40.23892109890582,0.4668849290266804,0.0,0.0,178.0,34.19328030057056
16183,275,3,739.1,17,287,246.36666666666667,0.7071067811865476,1,0,2,0.6277394468989668,54.43261486033888,0.37839870440094314,2.0,13.0,288.0,34.16949954569361
17882,259,2,291.56,47,259,145.78,0.0,1,1,0,0.6901095309072313,49.485862519290855,0.35134867111311174,0.0,0.0,260.0,34.15066536972755
14835,409,2,297.0,1,497,148.5,0.0,1,1,0,0.8558901146266473,39.85409550676299,0.3138504267660794,1.0,89.0,498.0,34.11072637162472
17149,331,1,143.10000000000002,6,331,143.10000000000002,0.0,1,1,0,0.8535356560878616,39.91474575116691,0.2887119571699716,0.0,0.0,332.0,34.068658702302436
15431,383,1,153.24,2,383,153.24,0.0,1,1,0,0.897134017792146,37.953138968535534,0.2563629511761655,0.0,0.0,383.0,34.04905205066595
13852,491,1,187.35,11,491,187.35,0.0,1,1,0,0.9071120080134877,37.505981371114615,0.20722413923209462,0.0,0.0,491.0,34.02212607406824
16237,317,1,136.65,7,317,136.65,0.0,1,1,0,0.8599764648577356,39.484042903939105,0.29907513398528174,0.0,0.0,318.0,33.95534763482071
17070,290,1,133.18,41,290,133.18,0.0,1,0,0,0.8210514702734572,41.34476581046914,0.3213247198440661,0.0,0.0,291.0,33.94618075679745
12470,570,1,210.95,23,570,210.95,0.0,0,1,0,0.9161713831985692,37.039101128187916,0.18175312899130025,0.0,0.0,570.0,33.934164513043605
15960,254,4,406.95,24,315,101.7375,18.175074506954115,1,1,2,0.66716633493107,50.846326770677805,0.601857166151731,3.0,61.0,316.0,33.92295747630066
13416,616,1,228.3,7,616,228.3,0.0,1,0,0,0.907303328468946,37.35413616890582,0.16937039264053574,0.0,0.0,617.0,33.89153207813049
13779,396,1,161.13,27,396,161.13,0.0,1,1,0,0.872638855199014,38.79927057151177,0.24924635114910718,0.0,0.0,396.0,33.85775105408082
13007,460,1,175.25,11,460,175.25,0.0,1,1,0,0.909464864548499,37.12607467605449,0.21928607431162642,0.0,0.0,460.0,33.764860476475356
17778,542,1,197.7,10,542,197.7,0.0,1,1,0,0.9272341166660616,36.2938080857113,0.1900309766684279,0.0,0.0,542.0,33.65285708080208
13554,260,7,1623.35,156,327,231.90714285714284,7.174027227901123,1,1,2,0.4863782663028989,69.14453331340846,0.23374310900123554,5.0,66.0,327.0,33.63039823729864
13132,142,1,77.3,3,142,77.3,0.0,1,1,0,0.8245470662515969,40.769358636339646,0.5458410454795876,0.0,0.0,142.0,33.61625505655306
14671,429,2,1124.45,48,448,562.225,0.0,1,1,2,0.7914932732098879,42.36600861158342,0.2229753185536906,1.0,19.0,449.0,33.53241082882046
14181,291,2,308.35,48,443,154.175,0.0,1,1,0,0.741074980717249,45.2428251423137,0.43810485460669707,1.0,152.0,443.0,33.52832576993399
18134,478,2,445.0,27,575,222.5,0.0,1,1,0,0.8519613275916011,39.285351316674415,0.26119507646459084,1.0,96.0,575.0,33.46960006265639
13944,533,1,200.43,35,533,200.43,0.0,1,1,0,0.8968951389012295,37.28019299783644,0.1925365645093723,0.0,0.0,534.0,33.436423877059156
17745,358,2,570.34,27,436,285.17,0.0,1,1,0,0.7732444494598586,43.23349985140109,0.361797662607525,1.0,78.0,436.0,33.43006379081952
17798,462,1,178.07,43,462,178.07,0.0,1,1,0,0.8863346074489682,37.582317316696546,0.21846560706841706,0.0,0.0,462.0,33.31050846591679
17417,429,1,164.18,16,429,164.18,0.0,1,1,0,0.9016437989746913,36.93128030682733,0.23284146616823836,0.0,0.0,429.0,33.298859876847
15573,498,3,597.23,104,609,199.07666666666668,29.698484809834994,1,0,0,0.7669451260623016,43.36602724971343,0.2703634321878263,2.0,111.0,610.0,33.259363235852675
12973,294,1,125.45,6,294,125.45,0.0,1,1,0,0.8585039094657249,38.62564766953629,0.31868996634136065,0.0,0.0,294.0,33.160269529942575
13679,374,3,281.26,44,615,93.75333333333332,21.920310216782973,1,1,0,0.812175325271077,40.73509095260169,0.5058623504357364,2.0,242.0,616.0,33.08403574437618
16544,400,4,376.7000000000001,8,542,94.175,81.98373822492685,1,1,0,0.839781007900231,39.37959278761068,0.33174505356431006,1.0,143.0,543.0,33.07023412188037
13391,84,1,59.8,1,84,59.8,0.0,1,1,0,0.7617073808385711,43.40048253998348,0.7510473301584707,0.0,0.0,84.0,33.058467882660956
12851,357,1,148.95,30,357,148.95,0.0,1,0,0,0.8453552885249698,39.03465952487187,0.27125987791925416,0.0,0.0,358.0,32.99815586512202
16854,297,2,1408.96,72,520,704.48,0.0,1,1,2,0.6522316763200666,50.58661719823353,0.4003669682964488,1.0,223.0,521.0,32.99419413456537
